날짜,avg_moo,avgY_moo,avg_baechoo,avgY_baechoo,avg_apple,avgY_apple,avg_scallion,avgY_scallion,avg_pear,avgY_pear,현재일기,현재기온,이슬점온도,체감온도,강수량,습도,풍향,풍속,해면기압,태풍
2015-01-05,1287,1449,1957,3466,21350,22826,2375,2697,29208,30482,-,10.4,-3.3,10.4,0.0,38.0,서북서,2.9,1017.9,x
2015-01-06,1303,1432,1980,3481,21717,22882,2397,2697,29496,30531,-,9.1,-16.2,6.7,11.5,15.0,북서,15.8,1011.3,x
2015-01-07,1277,1411,1957,2670,21944,22949,2383,2692,29578,30600,-,2.5,-28.5,-1.6,0.0,8.0,북서,16.9,1018.0,x
2015-01-08,1352,1407,1959,2607,21442,22809,2340,2676,28685,30718,-,3.3,-19.4,-0.1,0.0,17.0,북서,13.7,1022.8,x
2015-01-09,1333,1403,1936,2597,21476,22827,2344,2654,28639,30809,-,5.1,-12.4,1.6,0.0,27.0,북서,16.6,1022.9,x
2015-01-12,1329,1352,1936,2382,21495,23395,2311,2591,28712,31148,-,4.9,-14.0,2.0,0.0,24.0,서북서,13.0,1033.5,x
2015-01-13,1329,1340,1928,2421,21302,23518,2287,2584,28442,31286,-,9.1,-8.9,7.7,0.0,27.0,서남서,9.0,1033.1,x
2015-01-14,1329,1326,1913,2479,21302,23797,2296,2585,28488,31346,-,5.3,-1.4,3.9,0.5,62.0,서북서,6.5,1025.3,x
2015-01-15,1262,1321,1907,2473,21208,23878,2220,2593,28697,31378,-,9.3,-1.4,6.6,0.5,47.0,북서,18.7,1020.1,x
2015-01-16,1258,1314,1896,2473,21239,23902,2159,2608,28121,31467,-,8.5,-5.3,5.7,0.0,37.0,북서,18.0,1017.4,x
2015-01-19,1253,1268,1896,2470,21376,24812,2157,2632,28491,31635,-,9.6,-11.7,7.3,0.0,21.0,북서,15.8,1020.7,x
2015-01-20,1262,1254,1889,2490,21384,24858,2150,2640,28645,31636,-,10.1,-8.0,9.7,0.0,27.0,남남동,5.8,1026.4,x
2015-01-21,1254,1239,1875,2483,21402,25094,2131,2640,28856,31697,-,7.4,-3.7,6.3,0.0,45.0,북서,6.5,1020.8,x
2015-01-22,1233,1222,1910,2388,21743,25114,2092,2631,30504,31760,-,6.8,-0.4,4.3,2.5,60.0,북서,12.6,1015.9,x
2015-01-23,1241,1216,1910,2373,21955,24987,2094,2622,30779,31741,-,9.0,-6.4,8.2,0.0,33.0,북서,6.5,1021.6,x
2015-01-26,1228,1221,1912,2314,21955,24844,2159,2610,30611,31814,-,10.0,7.7,8.4,6.0,86.0,북서,11.5,1016.5,x
2015-01-27,1212,1231,1912,2335,21958,24561,2157,2622,31151,31793,-,7.9,-9.9,5.5,0.0,27.0,북서,14.0,1020.2,x
2015-01-28,1199,1241,1912,2382,21958,24634,2129,2625,30973,31834,-,5.1,-10.6,2.8,0.0,31.0,북북서,10.1,1025.8,x
2015-01-29,1203,1239,1911,2447,22794,24717,2130,2627,30938,31899,-,7.4,-2.3,4.8,0.0,50.0,남동,14.0,1025.4,x
2015-01-30,1203,1251,1894,2597,22698,24735,2140,2691,30762,31834,-,6.7,-11.0,2.9,0.0,27.0,북서,23.0,1020.8,x
2015-02-02,1210,1241,1920,2583,22914,24578,2186,2779,31156,31793,-,9.9,-10.8,9.0,0.0,22.0,남서,7.6,1029.1,x
2015-02-03,1214,1238,1920,2402,23357,24659,2206,2792,31330,31314,-,10.6,-6.2,10.6,0.0,30.0,서남서,4.7,1027.2,x
2015-02-04,1213,1238,1920,2417,23515,24537,2184,2801,31313,31230,-,8.9,-9.1,7.0,0.2,27.0,북서,11.9,1019.7,x
2015-02-05,1261,1239,1920,2441,23417,24682,2181,2813,31239,31363,-,6.9,-11.3,3.8,0.0,26.0,북서,16.9,1020.5,x
2015-02-06,1256,1240,1910,2449,23479,24534,2189,2826,31239,31517,-,8.7,-13.0,6.8,0.0,20.0,북서,11.5,1024.5,x
2015-02-09,1261,1231,1919,2487,23679,24607,2200,2852,31384,31256,-,0.7,-27.5,-4.8,0.0,10.0,서북서,23.4,1026.1,x
2015-02-10,1248,1229,1914,2542,23626,24508,2241,2825,31538,31222,-,8.9,-10.6,7.1,0.0,24.0,서,11.5,1017.6,x
2015-02-11,1248,1226,1950,2538,23699,24442,2253,2811,31580,31145,-,10.5,-5.9,8.7,0.0,31.0,서,13.3,1012.9,x
2015-02-12,1204,1222,1884,2586,24995,24186,2437,2804,31738,31123,-,8.6,-20.3,6.3,0.0,11.0,북서,14.0,1009.9,x
2015-02-13,1213,1227,1881,2604,25132,24154,2467,2815,31666,31150,-,6.1,-21.2,3.4,0.0,12.0,북서,13.0,1017.6,x
2015-02-16,1204,1270,1923,2638,26372,23726,2586,2802,31333,31265,-,7.5,2.7,7.5,8.5,72.0,서,2.2,1014.4,x
2015-02-17,1202,1282,1952,2604,26085,23752,2690,2802,31457,31257,-,8.8,-7.0,6.4,0.0,32.0,북서,15.5,1013.2,x
2015-02-23,1205,1323,2094,2997,26290,23779,2640,2830,31716,31289,-,10.9,-8.9,9.4,0.0,24.0,북서,11.9,1017.6,x
2015-02-24,1212,1325,2067,2989,26190,23726,2581,2841,32185,31484,-,11.4,-14.3,10.0,0.0,15.0,서북서,11.9,1016.6,x
2015-02-25,1229,1325,2079,3022,25880,23674,2606,2835,31585,31584,-,12.2,-1.0,10.8,0.0,40.0,남남동,13.3,1018.9,x
2015-02-26,1295,1320,2082,3072,25330,23785,2578,2821,31621,31625,-,13.5,-7.8,12.1,0.0,22.0,북서,16.2,1014.5,x
2015-02-27,1300,1308,2115,3119,25210,23671,2610,2814,31576,31583,-,4.4,-20.0,1.1,0.0,15.0,북서,14.4,1025.5,x
2015-03-02,1300,1281,2166,3154,25251,23555,2566,2777,31971,31522,-,11.0,-13.9,10.0,0.0,16.0,서남서,9.0,1019.3,x
2015-03-03,1297,1274,2174,3157,24657,23497,2567,2759,31884,31561,-,3.3,2.8,1.2,9.0,97.0,서북서,7.9,1012.3,x
2015-03-04,1297,1260,2202,3171,24771,23546,2571,2734,31884,31534,-,6.0,-15.9,2.2,0.0,19.0,북서,21.2,1017.9,x
2015-03-05,1288,1247,2216,3253,24789,23498,2607,2708,32454,31457,-,8.9,-10.1,7.7,0.0,25.0,남남서,7.9,1025.6,x
2015-03-06,1272,1245,2216,3341,24266,23585,2602,2691,32135,31343,-,10.7,-4.9,9.2,0.0,33.0,남동,11.5,1022.7,x
2015-03-09,1286,1243,2258,3385,24617,23252,2628,2676,31916,30976,-,15.9,-9.9,15.0,0.0,16.0,북서,17.6,1014.0,x
2015-03-10,1286,1246,2293,3388,24907,23492,2633,2686,31803,30978,-,4.6,-26.9,0.8,0.0,8.0,북서,18.4,1020.3,x
2015-03-11,1275,1250,2271,3349,24907,23465,2634,2692,31416,30932,-,7.7,-12.1,4.2,0.0,23.0,서,23.0,1019.3,x
2015-03-12,1246,1252,2286,3354,23828,23437,2566,2700,30425,30927,-,10.7,-18.6,9.4,0.0,11.0,서,10.4,1019.6,x
2015-03-13,1241,1255,2308,3429,23220,23576,2564,2702,30425,30942,-,11.5,-1.6,10.4,0.0,40.0,서북서,10.1,1019.2,x
2015-03-16,1248,1283,2289,3386,23023,23868,2574,2769,30671,30998,-,20.2,-2.8,20.2,0.0,21.0,남남동,8.3,1020.0,x
2015-03-17,1253,1288,2280,3399,22854,23663,2522,2779,30671,30996,-,21.8,-2.8,21.8,0.0,19.0,남동,15.5,1016.2,x
2015-03-18,1260,1297,2305,3443,22953,23636,2518,2781,30671,31068,-,11.4,10.6,11.3,23.5,95.0,남남동,5.0,1010.7,x
2015-03-19,1257,1305,2310,3445,23041,23577,2690,2783,29154,31096,-,17.5,8.3,17.5,3.0,55.0,남,8.3,1013.8,x
2015-03-20,1239,1310,2340,3445,22942,23437,2601,2778,28882,31155,-,21.2,-0.1,21.2,0.0,24.0,남남동,9.4,1016.4,x
2015-03-23,1261,1304,2371,3429,22942,23081,2619,2736,28882,31307,-,13.5,-20.2,12.0,0.0,8.0,북서,16.9,1022.6,x
2015-03-24,1261,1300,2401,3417,22942,22986,2616,2707,29233,31375,-,12.1,-16.5,10.4,0.0,12.0,북서,15.8,1029.8,x
2015-03-25,1250,1298,2401,3400,22942,23085,2604,2677,29311,31356,-,13.6,-6.6,12.2,0.0,24.0,남남동,16.9,1034.2,x
2015-03-26,1297,1295,2406,3398,22937,23156,2587,2651,30931,31300,-,18.2,-6.5,18.2,0.0,18.0,남남서,9.0,1031.4,x
2015-03-27,1283,1290,2415,3388,22937,23248,2597,2625,31295,31290,-,19.9,-13.9,19.9,0.0,9.0,서,11.2,1024.2,x
2015-03-30,1283,1287,2442,3373,22602,23544,2587,2563,31431,31567,-,20.1,2.8,20.1,0.0,32.0,남남동,19.8,1019.5,x
2015-03-31,1286,1298,2480,3379,22602,23677,2550,2549,31494,31473,-,14.3,13.9,13.5,0.2,98.0,남남동,11.9,1017.0,x
2015-04-02,1303,1314,2509,3440,22557,23787,2582,2550,28992,31360,-,16.0,7.9,60.0,0.0,59.0,남동,16.9,1010.9,x
2015-04-03,1271,1314,2529,3506,22557,24098,2459,2543,28992,31295,-,22.9,11.6,69.0,19.5,49.0,서북서,13.3,1003.8,x
2015-04-06,1283,1314,2546,3280,22818,24194,2461,2524,28992,31272,-,12.3,10.3,54.0,9.5,88.0,남서,2.2,1017.0,x
2015-04-07,1283,1325,2559,3260,23076,24190,2451,2527,29361,31289,-,10.6,1.9,53.0,0.0,55.0,동남동,8.3,1024.0,x
2015-04-08,1283,1337,2568,3334,22934,24186,2444,2526,29127,31367,-,11.6,1.5,54.0,0.0,50.0,동,4.7,1026.2,x
2015-04-09,1334,1348,2538,3353,23025,23880,2537,2531,28819,31334,-,14.7,1.2,58.0,0.0,40.0,남동,16.6,1024.2,x
2015-04-10,1338,1353,2538,3375,23025,23711,2559,2544,28887,31436,-,19.6,0.0,64.0,0.0,27.0,남동,14.0,1020.2,x
2015-04-13,1321,1378,2516,3498,23348,23302,2516,2549,28888,31629,-,12.8,8.2,55.0,12.5,74.0,서북서,5.0,1015.4,x
2015-04-14,1317,1379,2565,3440,23348,23094,2500,2538,28798,31591,-,15.6,-1.0,59.0,8.5,32.0,남,16.9,1007.9,x
2015-04-15,1317,1380,2574,3433,23389,23035,2488,2520,29101,31626,-,19.0,3.5,63.0,0.0,36.0,서,16.9,1008.3,x
2015-04-16,1354,1380,2617,3425,23784,23133,2515,2503,27978,31707,-,18.6,8.2,63.0,0.0,51.0,남서,16.2,1008.5,x
2015-04-17,1326,1380,2640,3476,23784,23361,2505,2487,28063,31759,맑음,17.2,-4.1,61.0,0.0,23.0,서남서,7.9,1016.3,x
2015-04-20,1334,1367,2697,3468,23901,24684,2499,2427,28115,31639,-,12.2,10.4,54.0,7.0,89.0,북북서,5.4,1005.8,x
2015-04-21,1346,1371,2780,3312,23841,24770,2493,2397,28115,31647,-,18.8,8.1,64.0,0.0,50.0,남남동,19.1,1016.0,x
2015-04-22,1344,1379,2795,3233,23841,24292,2480,2366,28112,31633,-,22.6,3.6,67.0,0.0,29.0,남남동,15.8,1016.3,x
2015-04-23,1363,1389,2738,2977,23989,24199,2546,2344,28699,31623,-,23.1,-1.1,67.0,0.0,20.0,남남서,11.2,1020.8,x
2015-04-24,1342,1402,2719,2963,23775,24311,2375,2343,28699,31488,-,22.0,9.5,67.0,0.0,45.0,남동,15.8,1018.4,x
2015-04-27,1341,1432,2768,3137,23775,24126,2380,2297,28699,31613,-,26.5,0.9,70.0,0.0,19.0,남남서,11.5,1016.4,x
2015-04-28,1341,1437,2779,3178,24053,24155,2365,2319,28699,31598,-,24.1,10.7,70.0,0.0,43.0,남남동,16.2,1014.6,x
2015-04-29,1336,1440,2807,2902,24053,24166,2361,2327,28699,31598,-,16.5,15.8,62.0,16.5,96.0,남동,6.1,1013.8,x
2015-04-30,1332,1446,2715,2788,24230,24351,2301,2340,29051,31584,-,20.7,13.1,67.0,0.0,62.0,남동,16.6,1014.0,x
2015-05-04,1330,1471,2712,2697,24230,24618,2332,2299,29051,31617,-,25.3,-5.1,68.0,0.0,13.0,북서,17.3,1005.9,x
2015-05-06,1341,1480,2913,2680,24396,24687,2406,2298,29051,31613,-,20.4,7.0,65.0,0.0,42.0,남남동,11.2,1012.1,x
2015-05-07,1309,1493,2962,2698,24276,24722,2567,2293,29127,31600,-,23.8,3.6,68.0,0.0,27.0,남남동,15.5,1012.1,x
2015-05-08,1318,1506,2972,2666,24292,24761,2704,2295,29127,31792,-,23.8,4.1,68.0,0.0,28.0,남,18.7,1013.0,x
2015-05-11,1308,1588,2972,2626,24307,24848,2746,2337,29259,32026,-,19.6,9.4,65.0,0.0,52.0,남남동,14.8,1015.7,x
2015-05-12,1322,1597,2855,2618,24130,24858,2788,2348,29207,32108,-,19.7,6.0,64.0,17.5,41.0,서남서,15.8,1003.0,x
2015-05-13,1322,1618,2870,2393,24366,24943,2822,2356,29207,32100,-,25.3,7.4,70.0,0.0,32.0,남서,19.1,1007.4,x
2015-05-14,1322,1624,2870,2380,24366,25013,2822,2373,29207,32081,-,24.6,17.0,73.0,0.0,63.0,남남서,10.8,1009.7,x
2015-05-15,1322,1631,2870,2380,24366,25161,2822,2382,29207,32008,-,21.2,16.9,69.0,0.0,77.0,남동,16.6,1009.2,x
2015-05-18,1374,1684,3034,2361,24351,25419,3032,2413,30028,32086,-,14.2,13.8,58.0,14.0,98.0,북서,5.0,1006.0,x
2015-05-19,1388,1684,3242,2412,24407,25607,3024,2425,30028,32149,-,25.0,15.3,72.0,0.0,55.0,남남동,13.7,1005.8,x
2015-05-20,1385,1707,3342,2321,24407,25697,3041,2428,30028,32114,-,24.9,1.0,69.0,0.0,21.0,서,12.6,1006.4,x
2015-05-21,1389,1746,3600,2345,24088,25792,3015,2426,30182,32122,-,26.0,8.4,71.0,0.0,33.0,남남서,11.2,1013.4,x
2015-05-22,1386,1786,3653,2323,24412,25738,2983,2424,30312,32081,-,26.0,8.0,71.0,0.0,32.0,남동,20.2,1013.6,x
2015-05-26,1434,1740,3639,2252,24412,25971,3030,2417,30312,32462,-,32.7,3.5,76.0,0.0,16.0,서,12.6,1009.5,x
2015-05-27,1438,1719,3655,2235,24412,25983,3101,2409,30312,32537,-,29.9,9.9,75.0,0.0,29.0,남남동,14.4,1010.3,x
2015-05-28,1438,1711,3697,2231,24499,25840,3189,2394,30327,32691,-,29.7,2.8,73.0,0.0,18.0,남동,13.7,1009.1,x
2015-05-29,1466,1737,3742,2235,24252,25831,3341,2402,30462,32711,-,29.6,8.6,74.0,0.0,27.0,남남동,13.0,1007.1,x
2015-06-01,1617,1740,3562,2169,24681,25887,3404,2437,30266,32931,-,27.0,14.3,74.0,0.0,46.0,남남동,13.3,1010.1,x
2015-06-02,1744,1765,3475,2199,24681,25904,3462,2436,30279,32779,-,24.8,17.0,73.0,0.0,62.0,남남동,12.6,1008.9,x
2015-06-03,1744,1780,3438,2146,24681,25947,3481,2429,30001,32905,-,27.2,9.5,72.0,0.0,33.0,남남동,17.6,1005.2,x
2015-06-04,1789,1784,3422,2099,24511,25961,3640,2427,29956,32920,-,27.4,8.2,72.0,0.0,30.0,남남동,19.8,1010.4,x
2015-06-05,1812,1796,3411,2075,24600,26085,3767,2442,30055,32857,-,15.3,12.7,59.0,4.5,85.0,북북서,4.7,1006.4,x
2015-06-08,1794,1747,3397,2042,24864,26004,3718,2452,30064,32926,-,23.1,17.0,71.0,0.5,69.0,정온,1.4,1008.1,x
2015-06-09,1808,1727,3421,2064,24859,26014,3699,2461,30064,32889,-,27.5,13.0,74.0,0.0,41.0,서북서,11.2,1006.8,x
2015-06-10,1808,1720,3405,2067,24859,26040,3711,2468,30064,32899,-,30.1,14.6,77.0,0.0,39.0,남남동,15.8,1008.8,x
2015-06-11,1836,1692,3490,2088,25068,25965,3797,2461,30362,32907,-,23.1,19.6,72.0,0.3,81.0,남동,10.4,1003.4,x
2015-06-12,1839,1695,3502,2080,25240,26139,3766,2446,30278,32984,-,28.8,16.6,76.0,0.0,48.0,남남동,16.6,1004.3,x
2015-06-15,1835,1719,3508,2075,25222,26170,3731,2408,30278,33548,-,25.1,19.9,74.0,0.0,73.0,남남동,9.0,1008.4,x
2015-06-16,1835,1702,3408,2080,25222,26264,3739,2406,30046,33709,-,23.5,18.8,72.0,0.0,75.0,남,18.0,1006.0,x
2015-06-17,1834,1704,3384,2107,25134,26473,3734,2407,30046,33860,-,24.7,13.8,71.0,0.0,51.0,남동,6.5,1005.7,x
2015-06-18,1797,1710,3387,2117,24703,26483,3689,2403,30046,33998,-,25.0,15.0,72.0,0.0,54.0,서,6.1,1005.6,x
2015-06-19,1797,1709,3359,2124,24703,26485,3580,2397,30046,33999,-,26.4,14.1,73.0,0.0,47.0,북북서,4.3,1008.9,x
2015-06-22,1838,1709,3327,2153,24703,26445,3580,2381,30506,34342,-,26.3,16.2,74.0,0.0,54.0,남남동,16.2,1010.6,x
2015-06-23,1850,1706,3303,2154,24607,26466,3573,2382,30506,34472,-,28.3,14.8,75.0,0.0,44.0,남동,15.1,1011.2,x
2015-06-24,1844,1702,3303,2177,24607,26746,3520,2365,30453,34396,-,27.2,14.5,74.0,0.0,46.0,남동,14.4,1009.6,x
2015-06-25,1828,1699,3214,2196,25179,26785,3375,2354,30453,34506,-,27.6,15.2,75.0,0.0,47.0,남동,7.6,1004.4,x
2015-06-26,1830,1701,3140,2228,25179,26821,3380,2350,29995,34753,-,24.9,22.3,75.0,15.0,86.0,서북서,5.4,993.6,x
2015-06-29,1882,1707,3126,2310,25487,27102,3338,2302,30186,35363,-,29.0,14.7,76.0,0.0,42.0,남남동,9.0,1007.5,x
2015-06-30,1888,1717,3022,2337,25552,27136,3322,2292,30239,35454,-,20.7,20.3,69.0,4.0,98.0,남남서,4.0,1000.9,o
2015-07-02,1837,1720,2989,2394,25283,27087,3324,2283,30231,35041,-,25.9,15.2,73.0,0.0,52.0,남남동,16.9,1002.7,o
2015-07-03,1850,1730,2983,2416,25283,27299,3297,2227,30624,35028,-,30.4,10.3,76.0,0.0,29.0,북서,6.5,1004.3,o
2015-07-06,1957,1778,2987,2508,25307,27500,3269,2200,30515,35093,-,24.7,16.1,72.0,0.0,59.0,남동,16.9,1011.7,o
2015-07-07,1939,1793,2998,2524,25494,27596,3250,2181,30515,35117,-,19.8,19.4,68.0,6.5,98.0,북서,4.7,1010.9,o
2015-07-08,2033,1806,2932,2544,25494,27677,3268,2175,30472,35289,-,22.4,22.0,72.0,21.0,98.0,남남동,2.9,1011.8,o
2015-07-09,2254,1820,2937,2537,25599,27885,3249,2159,30897,35437,-,26.2,20.9,76.0,14.0,73.0,서남서,4.3,1015.6,o
2015-07-10,2249,1820,2937,2520,25599,27915,3205,2150,30897,35561,-,30.3,20.8,80.0,0.0,57.0,남남동,8.3,1013.7,o
2015-07-13,2304,1821,2998,2564,25565,27810,3228,2166,30897,35777,-,23.7,21.7,74.0,0.0,89.0,서,16.6,1000.2,o
2015-07-14,2286,1826,2941,2732,25965,27832,3225,2187,30897,35782,-,28.5,21.7,79.0,0.0,67.0,남동,13.3,1004.6,o
2015-07-15,2306,1825,2921,2736,25965,27883,3225,2208,30266,35774,-,28.6,20.8,78.0,0.0,63.0,북북동,4.7,1005.4,o
2015-07-16,2455,1827,2921,2731,26085,27871,3231,2224,30266,35938,-,26.5,14.5,73.0,0.0,48.0,서북서,9.7,1005.6,o
2015-07-17,2403,1824,2904,2788,26130,27940,3296,2222,30266,35975,-,24.4,13.5,71.0,0.0,51.0,남동,13.0,1005.5,o
2015-07-20,2404,1854,2895,2707,26130,28099,3300,2227,30266,35492,-,27.0,21.7,77.0,0.0,73.0,동,1.8,1009.6,o
2015-07-21,2400,1878,2867,2820,26130,28112,3256,2217,30266,35509,-,28.2,22.8,79.0,3.5,73.0,남,7.2,1008.1,o
2015-07-22,2380,1905,2837,2876,26130,28143,3238,2216,30266,35071,-,26.4,26.0,79.0,0.5,98.0,남남동,7.2,1007.4,o
2015-07-23,2302,1931,2861,3018,26180,27978,3218,2205,29092,35078,-,28.1,23.8,80.0,53.5,78.0,서남서,16.2,1009.7,o
2015-07-24,2302,1940,2812,3040,26180,28081,3182,2207,27778,35105,-,26.8,26.1,80.0,1.5,96.0,남남동,9.0,1008.5,o
2015-07-27,2240,2014,2821,3257,26065,28203,3191,2195,26810,35119,-,32.9,20.4,82.0,0.0,48.0,서남서,19.1,1007.5,x
2015-07-28,2244,2057,2798,3364,26065,28059,3188,2181,26810,35248,-,33.2,21.0,82.0,0.0,49.0,서북서,11.9,1007.9,x
2015-07-29,2213,2091,2785,3439,26065,28234,3183,2169,26310,34963,-,33.2,24.6,85.0,0.0,61.0,남남동,10.8,1008.1,x
2015-07-30,2133,2108,2720,3480,26119,28167,3133,2156,26134,35213,-,32.8,24.2,84.0,0.0,61.0,남남동,16.2,1009.7,x
2015-07-31,2139,2115,2720,3196,26119,28169,3138,2149,26134,35234,-,34.1,23.1,84.0,0.0,53.0,남남동,13.3,1009.3,x
2015-08-03,2133,2161,2723,3230,26404,28285,3142,2147,26134,35119,-,33.4,17.5,81.0,0.0,39.0,남남서,14.4,1010.8,x
2015-08-04,2114,2092,2708,3218,26304,28533,3165,2145,27073,35308,-,32.3,19.5,81.0,0.0,47.0,서남서,18.0,1008.2,x
2015-08-05,2114,2098,2715,3256,26304,28522,3171,2149,27073,35327,-,34.7,22.0,84.0,0.0,48.0,남,11.9,1008.5,x
2015-08-06,2039,2111,2736,3281,26375,28429,3099,2151,27451,35360,-,34.6,21.2,84.0,0.0,46.0,남,13.0,1011.7,x
2015-08-07,2035,2195,2712,3311,26375,28343,3091,2151,28253,35288,-,35.7,21.5,84.0,0.0,44.0,남남서,11.9,1015.1,x
2015-08-10,2026,2468,2779,3412,26375,28214,3077,2150,29019,34876,-,34.2,16.5,81.0,0.0,35.0,서북서,10.1,1008.4,x
2015-08-11,1992,2448,2778,3406,26480,28135,3093,2151,29224,34336,-,31.0,17.6,79.0,0.0,45.0,북서,8.6,1007.8,x
2015-08-12,1993,2450,2829,3407,26303,28579,3101,2160,29224,34264,-,24.0,23.6,75.0,6.0,98.0,북북서,6.8,1003.4,x
2015-08-13,1855,2462,2750,3388,26303,28551,3107,2190,29224,34068,-,29.4,19.9,79.0,0.0,57.0,남남동,16.6,1005.3,x
2015-08-17,1798,2300,2673,3508,26341,28779,3112,2286,29224,32054,-,31.0,16.5,78.0,3.5,42.0,남남서,3.6,1007.1,o
2015-08-18,1793,2224,2728,3506,26341,29223,3094,2299,29224,31406,-,29.1,17.2,77.0,0.0,49.0,서북서,4.7,1013.3,o
2015-08-19,1809,2195,2814,3434,26224,29226,3100,2333,29473,31663,-,29.9,18.9,78.0,0.0,52.0,남동,8.6,1013.5,o
2015-08-20,1876,2227,2882,3443,26165,29218,3155,2373,28847,30777,-,28.0,20.2,77.0,0.0,63.0,북서,6.5,1009.9,o
2015-08-21,1870,2229,2838,3473,26341,29153,3134,2405,28961,30660,-,24.4,23.3,75.0,50.0,94.0,북서,4.0,1003.4,o
2015-08-24,1870,2228,2881,3659,26341,28842,3139,2473,27744,30799,-,27.1,18.6,76.0,0.0,60.0,북서,3.6,1007.1,o
2015-08-25,1870,2237,2892,3670,26341,28848,3156,2487,27619,30722,-,23.4,22.8,74.0,32.0,97.0,서북서,12.6,992.4,o
2015-08-26,1883,2234,2901,3661,26113,29313,3178,2522,26488,31506,-,28.0,17.2,76.0,0.0,52.0,남남동,7.6,1005.7,x
2015-08-27,1861,2241,2836,3679,25914,29270,3210,2561,26271,30348,-,28.8,17.0,77.0,0.0,49.0,남서,9.7,1007.6,x
2015-08-28,1858,2247,2817,3733,25914,29270,3258,2602,26271,30147,-,29.4,19.7,78.0,0.0,56.0,남남동,15.5,1007.8,x
2015-08-31,1854,2193,2908,3862,25250,29781,3247,2714,25817,30352,-,28.6,16.8,76.0,0.0,49.0,남동,8.6,1011.9,x
2015-11-05,1360,1762,2221,2569,21753,19984,2641,2613,26551,29063,-,23.0,4.4,23.0,0.0,30.0,서북서,6.1,1023.4,x
2015-11-06,1354,1751,2210,2543,21628,20097,2521,2609,26453,29079,-,21.5,6.9,21.5,0.0,39.0,동남동,3.6,1025.8,x
2015-11-09,1353,1673,2200,2320,21298,21377,2537,2611,26883,28956,-,18.5,11.5,18.5,3.5,64.0,북서,6.1,1015.1,x
2015-11-10,1347,1722,2207,2384,21261,21247,2532,2600,27360,28993,-,16.4,6.7,16.3,0.0,53.0,북서,10.1,1022.0,x
2015-11-11,1340,1682,2174,2306,20732,21084,2556,2591,27360,28903,-,19.0,8.0,19.0,0.0,49.0,서북서,5.8,1027.5,x
2015-11-12,1353,1693,1919,2341,21309,20763,2606,2581,27676,28908,-,18.6,6.7,18.3,0.0,46.0,남동,18.7,1028.9,x
2015-11-13,1343,1670,1875,2275,21204,20583,2756,2564,27775,28917,-,13.2,12.0,13.0,8.5,93.0,북북서,6.5,1019.7,x
2015-11-16,1354,1724,1949,2179,21377,20224,2737,2539,28060,28936,-,19.7,9.8,19.7,0.0,53.0,남남동,11.2,1017.2,x
2015-11-17,1354,1664,1991,2177,20772,20205,2785,2530,28060,29051,-,17.8,16.4,17.8,0.1,92.0,서북서,4.7,1018.0,x
2015-11-18,1364,1521,2042,1897,20772,20365,2796,2526,28060,29222,-,14.0,7.5,13.9,4.0,65.0,북서,6.8,1017.3,x
2015-11-19,1340,1524,2020,1890,20815,20513,2845,2527,27536,29314,-,15.9,6.0,15.9,0.0,52.0,동남동,5.4,1022.0,x
2015-11-20,1338,1550,2020,1944,20721,20906,2836,2524,27536,29534,-,19.3,3.8,19.3,0.1,36.0,북서,10.8,1022.0,x
2015-11-23,1354,1502,2058,1935,20721,21500,2851,2512,27451,29855,-,17.3,10.6,17.3,0.0,65.0,남동,6.8,1021.5,x
2015-11-24,1354,1528,2164,1959,20671,21565,2870,2503,27401,29895,-,15.6,1.6,15.6,0.0,39.0,남남서,5.8,1022.8,x
2015-11-25,1359,1530,2174,1954,20671,21758,2882,2512,27401,29897,-,8.8,5.1,6.8,0.2,78.0,북서,12.2,1017.0,x
2015-11-26,1370,1534,2134,1974,20671,21947,3039,2525,26806,29756,-,6.4,-10.8,2.2,0.0,28.0,서북서,25.9,1013.0,x
2015-11-27,1370,1535,2213,2026,20559,22110,3100,2545,27507,29738,-,9.0,-7.2,6.4,0.0,31.0,북서,17.3,1022.7,x
2015-11-30,1377,1545,2232,2022,20559,21913,3141,2582,27483,29675,-,15.9,-1.2,15.5,0.3,31.0,북서,11.9,1021.5,x
2015-12-01,1387,1551,2211,2016,20393,21903,3173,2587,27483,29690,-,17.0,2.1,17.0,0.0,37.0,남,5.0,1024.4,x
2015-12-02,1397,1558,2183,2014,20025,21870,3186,2593,27483,29677,-,15.1,8.5,14.3,0.0,65.0,남동,13.7,1014.5,x
2015-12-03,1408,1574,2240,2007,19935,21531,3237,2602,28211,29760,-,9.1,-8.4,5.8,0.0,28.0,서북서,24.5,1012.4,x
2015-12-07,1432,1631,2221,2049,20009,21602,3460,2702,28678,29735,-,16.8,2.3,16.8,0.0,38.0,남남서,5.0,1027.1,x
2015-12-08,1432,1639,2221,2075,20009,21718,3460,2714,28678,29848,-,16.2,1.8,16.2,0.0,38.0,남남서,6.5,1030.0,x
2015-12-09,1432,1658,2221,2106,20009,21744,3460,2739,28678,30079,-,13.6,4.1,13.4,0.0,53.0,북서,6.8,1029.2,x
2015-12-10,1360,1655,2247,2141,20009,21800,3492,2769,28678,30218,-,11.1,10.6,10.1,6.5,97.0,북서,9.4,1016.8,x
2015-12-11,1373,1693,2202,2166,20009,21852,3451,2799,28678,30244,-,10.5,2.5,9.2,7.5,58.0,북서,10.1,1017.0,x
