날짜,avg_moo_x,avg_moo_y,현재기온,이슬점온도,체감온도,습도,풍속,해면기압
2014-05-14,1218,1218,18.4,10.4,64.0,60.0,4.0,1003.3
2014-05-15,1255,1255,26.8,6.2,71.0,27.0,12.2,999.3
2014-05-16,1253,1253,26.7,5.0,71.0,25.0,11.9,1008.1
2014-05-19,1273,1273,27.4,5.6,72.0,25.0,10.4,1012.3
2014-05-20,1276,1276,18.1,15.5,64.0,85.0,4.0,1006.6
2014-05-21,1270,1270,27.2,7.0,72.0,28.0,11.5,1005.4
2014-05-22,1322,1322,25.6,12.4,72.0,44.0,16.9,1012.1
2014-05-23,1327,1327,22.4,12.9,69.0,55.0,7.9,1020.3
2014-05-26,1335,1335,25.4,5.0,70.0,27.0,25.9,1002.1
2014-05-27,1334,1334,28.2,8.4,73.0,29.0,13.3,1002.0
2014-05-28,1335,1335,24.6,17.3,73.0,64.0,19.4,1001.3
2014-05-29,1348,1348,28.5,17.6,77.0,52.0,14.0,1006.8
2014-05-30,1347,1347,27.8,16.1,75.0,49.0,14.0,1010.4
2014-06-02,1342,1342,21.3,14.6,68.0,66.0,12.2,1011.6
2014-06-03,1364,1364,19.8,16.0,67.0,79.0,12.2,1006.7
2014-06-05,1452,1452,20.2,16.0,67.0,77.0,5.0,1003.9
2014-06-09,1528,1528,22.2,14.8,69.0,63.0,12.6,1011.4
2014-06-10,1509,1509,22.9,14.4,70.0,59.0,3.6,1011.4
2014-06-11,1509,1509,22.5,13.5,69.0,57.0,5.0,1006.0
2014-06-12,1449,1449,21.2,12.0,67.0,56.0,6.1,1002.2
2014-06-13,1449,1449,24.6,15.5,72.0,57.0,14.8,1004.2
2014-06-16,1470,1470,29.6,9.1,74.0,28.0,9.0,1004.8
2014-06-17,1468,1468,21.7,9.5,67.0,46.0,8.6,1006.9
2014-06-18,1446,1446,27.6,10.7,73.0,35.0,5.4,1004.5
2014-06-19,1449,1449,28.7,16.9,76.0,49.0,16.9,1005.5
2014-06-20,1442,1442,25.9,17.5,74.0,60.0,13.7,1006.8
2014-06-23,1462,1462,25.2,17.3,73.0,62.0,9.4,1006.8
2014-06-24,1460,1460,27.0,17.7,75.0,57.0,14.0,1006.5
2014-06-25,1445,1445,27.8,19.3,77.0,60.0,15.1,1008.7
2014-06-26,1358,1358,27.4,17.2,75.0,54.0,12.6,1007.9
2014-06-27,1358,1358,28.9,16.7,77.0,48.0,16.6,1004.5
2014-06-30,1361,1361,26.1,19.4,75.0,67.0,13.7,1008.5
2014-07-01,1359,1359,29.0,19.8,78.0,58.0,14.8,1010.3
2014-07-02,1359,1359,25.3,18.2,74.0,65.0,13.3,1008.8
2014-07-03,1401,1401,24.7,17.4,73.0,64.0,2.5,999.4
2014-07-04,1415,1415,24.8,15.6,72.0,57.0,2.9,1007.3
2014-07-07,1453,1453,24.1,19.5,73.0,76.0,10.1,1007.0
2014-07-08,1434,1434,23.7,21.7,74.0,89.0,3.2,1008.7
2014-07-09,1429,1429,28.3,21.3,78.0,66.0,17.6,1000.8
2014-07-10,1462,1462,32.3,20.2,81.0,49.0,9.4,993.8
2014-07-11,1473,1473,31.3,12.6,77.0,32.0,5.0,1001.3
2014-07-14,1430,1430,29.0,20.4,78.0,60.0,16.6,1008.0
2014-07-15,1438,1438,27.5,19.5,77.0,62.0,4.0,1011.3
2014-07-16,1450,1450,27.6,21.1,78.0,68.0,13.0,1010.7
2014-07-17,1370,1370,25.7,21.5,76.0,78.0,8.3,1013.2
2014-07-18,1360,1360,23.3,19.8,72.0,81.0,14.8,1015.7
2014-07-21,1363,1363,29.7,21.8,80.0,63.0,16.9,1009.0
2014-07-22,1380,1380,29.7,19.9,79.0,56.0,14.0,1007.7
2014-07-23,1377,1377,31.1,21.2,81.0,56.0,11.2,1005.8
2014-07-24,1434,1434,32.7,22.1,83.0,54.0,12.2,1006.5
2014-07-25,1440,1440,30.4,25.0,82.0,73.0,19.8,1009.4
2014-07-28,1447,1447,27.1,16.3,75.0,52.0,15.5,1010.0
2014-07-29,1461,1461,29.0,21.4,79.0,64.0,13.7,1010.3
2014-07-30,1484,1484,32.8,20.3,82.0,48.0,10.8,1011.7
2014-07-31,1501,1501,35.2,20.7,84.0,43.0,10.1,1010.0
2014-08-04,1513,1513,24.7,22.7,75.0,89.0,7.2,1001.0
2014-08-05,1513,1513,30.2,25.0,82.0,74.0,9.4,1004.7
2014-08-06,1509,1509,30.6,24.2,82.0,69.0,14.0,1005.5
2014-08-07,1576,1576,26.9,22.5,78.0,77.0,13.3,1005.8
2014-08-08,1594,1594,20.8,19.2,69.0,91.0,4.0,1001.3
2014-08-11,1615,1615,26.7,20.2,76.0,68.0,12.6,1001.9
2014-08-12,1607,1607,30.0,13.7,76.0,37.0,11.5,1004.1
2014-08-13,1605,1605,27.0,16.5,75.0,53.0,6.1,1008.9
2014-08-14,1483,1483,21.8,18.5,70.0,82.0,6.8,1008.4
2014-08-18,1497,1497,21.8,20.4,71.0,92.0,1.4,1009.8
2014-08-19,1476,1476,26.3,22.9,77.0,82.0,14.8,1011.6
2014-08-20,1462,1462,24.2,23.3,75.0,95.0,9.4,1011.9
2014-08-21,1544,1544,26.4,21.6,77.0,75.0,18.7,1008.7
2014-08-22,1565,1565,27.9,20.7,78.0,65.0,12.2,1010.8
2014-08-25,1540,1540,23.3,23.2,74.0,100.0,8.6,1003.8
2014-08-26,1551,1551,29.7,23.3,81.0,69.0,10.8,1010.6
2014-08-27,1551,1551,23.7,20.2,73.0,81.0,4.0,1016.3
2014-08-28,1507,1507,25.4,17.3,73.0,61.0,2.9,1017.0
2014-08-29,1486,1486,28.1,17.3,76.0,52.0,6.1,1015.7
2014-09-01,1493,1493,28.6,14.0,75.0,41.0,11.5,1013.5
2014-09-02,1487,1487,26.0,17.3,74.0,59.0,4.7,1013.4
2014-09-03,1476,1476,24.4,24.3,76.0,100.0,19.4,1004.5
2014-09-04,1569,1569,27.4,18.1,76.0,57.0,6.1,1007.8
2014-09-05,1573,1573,30.1,14.2,77.0,38.0,9.0,1011.9
2014-09-11,1600,1600,26.9,15.9,74.0,51.0,11.9,1012.5
2014-09-12,1584,1584,24.9,16.8,73.0,61.0,14.4,1014.0
2014-09-15,1591,1591,26.3,15.9,74.0,53.0,9.4,1012.4
2014-09-17,1580,1580,24.0,18.8,73.0,73.0,2.5,1015.6
2014-09-18,1582,1582,23.2,14.2,70.0,57.0,2.9,1016.9
2014-09-19,1563,1563,23.0,13.1,70.0,54.0,5.8,1014.4
2014-09-22,1549,1549,28.0,11.9,74.0,37.0,13.0,1018.0
2014-09-23,1560,1560,25.3,14.1,72.0,50.0,14.0,1017.6
2014-09-24,1609,1609,23.6,,,,2.2,1003.9
2014-09-25,1632,1632,24.8,15.4,72.0,56.0,4.7,1013.0
2014-09-26,1604,1604,25.4,11.9,72.0,43.0,6.5,1017.0
2014-09-29,1618,1618,24.5,17.4,73.0,65.0,6.1,1012.4
2014-09-30,1627,1627,21.9,14.2,69.0,62.0,6.1,1017.0
2014-10-01,1628,1628,22.5,11.8,22.5,51.0,8.3,1017.7
2014-10-02,1625,1625,25.4,11.1,25.4,41.0,6.1,1008.7
2014-10-06,1600,1600,22.6,4.1,22.6,30.0,13.3,1016.1
2014-10-07,1556,1556,22.8,6.1,22.8,34.0,4.0,1021.4
2014-10-08,1545,1545,25.2,7.7,25.2,33.0,10.1,1020.7
2014-10-10,1527,1527,26.5,12.1,26.5,41.0,7.2,1021.3
2014-10-13,1511,1511,19.3,12.3,19.3,64.0,15.5,1005.2
2014-10-14,1509,1509,18.9,5.3,18.9,41.0,5.0,1016.3
2014-10-15,1520,1520,21.1,6.5,21.1,39.0,10.4,1017.2
2014-10-16,1453,1453,21.3,5.2,21.3,35.0,12.2,1016.6
2014-10-17,1456,1456,21.0,-5.8,21.0,16.0,7.6,1021.9
2014-10-20,1474,1474,20.7,19.5,20.7,93.0,5.0,1017.2
2014-10-21,1480,1480,20.0,18.9,20.0,94.0,5.4,1014.3
2014-10-22,1469,1469,15.4,7.9,15.4,61.0,7.6,1018.4
2014-10-23,1515,1515,18.3,5.8,18.3,44.0,3.6,1020.5
2014-10-24,1509,1509,22.1,2.2,22.1,27.0,9.4,1019.5
2014-10-27,1484,1484,20.9,4.8,20.9,35.0,5.8,1019.9
2014-10-28,1496,1496,20.6,1.4,20.6,28.0,7.9,1024.6
2014-10-29,1418,1418,20.1,4.9,20.1,37.0,5.4,1026.0
2014-10-30,1354,1354,21.3,8.8,21.3,45.0,6.8,1023.6
2014-10-31,1368,1368,14.1,9.3,14.1,73.0,3.6,1018.8
2014-11-03,1379,1379,12.4,-0.5,11.9,41.0,7.6,1018.5
2014-11-04,1400,1400,17.6,-0.6,17.6,29.0,8.6,1021.6
2014-11-05,1332,1332,18.5,3.5,18.5,37.0,9.7,1019.2
2014-11-06,1390,1390,19.4,2.6,19.4,33.0,11.5,1018.5
2014-11-07,1393,1393,18.8,8.7,18.8,52.0,4.0,1023.9
2014-11-10,1369,1369,18.4,1.3,18.4,32.0,9.4,1020.5
2014-11-11,1356,1356,16.4,-0.7,16.4,31.0,9.0,1015.4
2014-11-12,1329,1329,15.1,-4.2,13.0,26.0,34.2,1011.0
2014-11-13,1264,1264,9.3,-9.7,7.8,25.0,9.7,1020.9
2014-11-14,1260,1260,10.4,-5.6,8.0,32.0,18.7,1024.4
2014-11-17,1233,1233,14.2,-3.1,13.3,30.0,13.3,1022.2
2014-11-18,1233,1233,13.6,-11.0,12.5,17.0,14.0,1025.9
2014-11-19,1233,1233,14.1,-10.6,14.1,17.0,6.1,1026.2
2014-11-20,1238,1238,15.6,-11.0,15.5,15.0,8.3,1024.1
2014-11-21,1223,1223,16.8,-0.8,16.8,30.0,4.7,1023.0
2014-11-24,1223,1223,12.1,11.6,11.9,97.0,6.1,1018.8
2014-11-25,1234,1234,14.1,4.0,14.1,51.0,6.5,1016.5
2014-11-26,1213,1213,14.8,4.1,14.0,49.0,13.3,1017.4
2014-11-27,1208,1208,18.2,4.0,18.2,39.0,7.2,1023.1
2014-11-28,1200,1200,13.8,8.8,13.8,72.0,5.8,1014.3
2014-12-02,1200,1200,3.9,-18.3,0.6,18.0,14.0,1020.1
2014-12-03,1186,1186,7.6,-7.6,4.5,33.0,18.4,1019.3
2014-12-04,1263,1263,5.2,-5.5,3.6,46.0,7.2,1017.1
2014-12-05,1306,1306,3.3,-14.4,-1.2,26.0,21.2,1018.7
2014-12-08,1336,1336,5.8,-1.8,2.9,58.0,13.7,1027.7
2014-12-09,1318,1318,7.7,-13.3,5.7,21.0,11.2,1033.2
2014-12-10,1331,1331,12.9,1.8,12.6,47.0,6.8,1022.9
2014-12-11,1372,1372,9.7,-6.6,7.8,31.0,13.0,1018.9
2014-12-12,1371,1371,5.1,-11.9,1.3,28.0,19.1,1021.0
2014-12-15,1369,1369,9.5,-9.0,8.7,26.0,6.8,1027.1
2014-12-16,1381,1381,4.2,-13.1,0.2,27.0,18.7,1016.0
2014-12-17,1383,1383,0.7,-17.1,-4.6,25.0,22.0,1019.7
2014-12-18,1355,1355,3.0,-24.7,-1.2,11.0,18.0,1031.5
2014-12-19,1342,1342,7.9,-7.4,7.1,33.0,5.8,1029.3
2014-12-22,1343,1343,2.6,-11.7,-2.7,34.0,26.6,1022.4
2014-12-23,1346,1346,6.5,-16.1,4.0,18.0,12.2,1026.1
2014-12-24,1339,1339,11.7,-4.4,10.2,32.0,13.3,1018.4
2014-12-26,1359,1359,4.6,-22.4,1.0,12.0,16.6,1028.0
2014-12-29,1354,1354,8.5,-5.7,6.6,36.0,11.2,1014.3
2014-12-30,1347,1347,11.5,-17.0,10.0,12.0,13.0,1016.4
2014-12-31,1302,1302,2.8,-5.3,-1.1,55.0,15.8,1012.5
2015-01-02,1287,1287,2.1,-15.4,-2.3,26.0,17.6,1021.4
2015-01-02,1287,1287,2.1,-15.4,-2.3,26.0,17.6,1021.4
2015-01-05,1287,1287,10.4,-3.3,10.4,38.0,2.9,1017.9
2015-01-05,1287,1287,10.4,-3.3,10.4,38.0,2.9,1017.9
2015-01-06,1303,1303,9.1,-16.2,6.7,15.0,15.8,1011.3
2015-01-06,1303,1303,9.1,-16.2,6.7,15.0,15.8,1011.3
2015-01-07,1277,1277,2.5,-28.5,-1.6,8.0,16.9,1018.0
2015-01-07,1277,1277,2.5,-28.5,-1.6,8.0,16.9,1018.0
2015-01-08,1352,1352,3.3,-19.4,-0.1,17.0,13.7,1022.8
2015-01-08,1352,1352,3.3,-19.4,-0.1,17.0,13.7,1022.8
2015-01-09,1333,1333,5.1,-12.4,1.6,27.0,16.6,1022.9
2015-01-09,1333,1333,5.1,-12.4,1.6,27.0,16.6,1022.9
2015-01-12,1329,1329,4.9,-14.0,2.0,24.0,13.0,1033.5
2015-01-12,1329,1329,4.9,-14.0,2.0,24.0,13.0,1033.5
2015-01-13,1329,1329,9.1,-8.9,7.7,27.0,9.0,1033.1
2015-01-13,1329,1329,9.1,-8.9,7.7,27.0,9.0,1033.1
2015-01-14,1329,1329,5.3,-1.4,3.9,62.0,6.5,1025.3
2015-01-14,1329,1329,5.3,-1.4,3.9,62.0,6.5,1025.3
2015-01-15,1262,1262,9.3,-1.4,6.6,47.0,18.7,1020.1
2015-01-15,1262,1262,9.3,-1.4,6.6,47.0,18.7,1020.1
2015-01-16,1258,1258,8.5,-5.3,5.7,37.0,18.0,1017.4
2015-01-16,1258,1258,8.5,-5.3,5.7,37.0,18.0,1017.4
2015-01-19,1253,1253,9.6,-11.7,7.3,21.0,15.8,1020.7
2015-01-19,1253,1253,9.6,-11.7,7.3,21.0,15.8,1020.7
2015-01-20,1262,1262,10.1,-8.0,9.7,27.0,5.8,1026.4
2015-01-20,1262,1262,10.1,-8.0,9.7,27.0,5.8,1026.4
2015-01-21,1254,1254,7.4,-3.7,6.3,45.0,6.5,1020.8
2015-01-21,1254,1254,7.4,-3.7,6.3,45.0,6.5,1020.8
2015-01-22,1233,1233,6.8,-0.4,4.3,60.0,12.6,1015.9
2015-01-22,1233,1233,6.8,-0.4,4.3,60.0,12.6,1015.9
2015-01-23,1241,1241,9.0,-6.4,8.2,33.0,6.5,1021.6
2015-01-23,1241,1241,9.0,-6.4,8.2,33.0,6.5,1021.6
2015-01-26,1228,1228,10.0,7.7,8.4,86.0,11.5,1016.5
2015-01-26,1228,1228,10.0,7.7,8.4,86.0,11.5,1016.5
2015-01-27,1212,1212,7.9,-9.9,5.5,27.0,14.0,1020.2
2015-01-27,1212,1212,7.9,-9.9,5.5,27.0,14.0,1020.2
2015-01-28,1199,1199,5.1,-10.6,2.8,31.0,10.1,1025.8
2015-01-28,1199,1199,5.1,-10.6,2.8,31.0,10.1,1025.8
2015-01-29,1203,1203,7.4,-2.3,4.8,50.0,14.0,1025.4
2015-01-29,1203,1203,7.4,-2.3,4.8,50.0,14.0,1025.4
2015-01-30,1203,1203,6.7,-11.0,2.9,27.0,23.0,1020.8
2015-01-30,1203,1203,6.7,-11.0,2.9,27.0,23.0,1020.8
2015-02-02,1210,1210,9.9,-10.8,9.0,22.0,7.6,1029.1
2015-02-02,1210,1210,9.9,-10.8,9.0,22.0,7.6,1029.1
2015-02-03,1214,1214,10.6,-6.2,10.6,30.0,4.7,1027.2
2015-02-03,1214,1214,1.8,-10.3,1.8,40.0,2.2,1025.5
2015-02-04,1213,1213,8.9,-9.1,7.0,27.0,11.9,1019.7
2015-02-04,1213,1213,8.9,-9.1,7.0,27.0,11.9,1019.7
2015-02-05,1261,1261,6.9,-11.3,3.8,26.0,16.9,1020.5
2015-02-05,1261,1261,6.9,-11.3,3.8,26.0,16.9,1020.5
2015-02-06,1256,1256,8.7,-13.0,6.8,20.0,11.5,1024.5
2015-02-06,1256,1256,8.7,-13.0,6.8,20.0,11.5,1024.5
2015-02-09,1261,1261,0.7,-27.5,-4.8,10.0,23.4,1026.1
2015-02-09,1261,1261,0.7,-27.5,-4.8,10.0,23.4,1026.1
2015-02-10,1248,1248,8.9,-10.6,7.1,24.0,11.5,1017.6
2015-02-10,1248,1248,8.9,-10.6,7.1,24.0,11.5,1017.6
2015-02-11,1248,1248,10.5,-5.9,8.7,31.0,13.3,1012.9
2015-02-11,1248,1248,10.5,-5.9,8.7,31.0,13.3,1012.9
2015-02-12,1204,1204,8.6,-20.3,6.3,11.0,14.0,1009.9
2015-02-12,1204,1204,8.6,-20.3,6.3,11.0,14.0,1009.9
2015-02-13,1213,1213,6.1,-21.2,3.4,12.0,13.0,1017.6
2015-02-13,1213,1213,6.1,-21.2,3.4,12.0,13.0,1017.6
2015-02-16,1204,1204,7.5,2.7,7.5,72.0,2.2,1014.4
2015-02-16,1204,1204,7.5,2.7,7.5,72.0,2.2,1014.4
2015-02-17,1202,1202,8.8,-7.0,6.4,32.0,15.5,1013.2
2015-02-17,1202,1202,8.8,-7.0,6.4,32.0,15.5,1013.2
2015-02-23,1205,1205,10.9,-8.9,9.4,24.0,11.9,1017.6
2015-02-23,1205,1205,10.9,-8.9,9.4,24.0,11.9,1017.6
2015-02-24,1212,1212,11.4,-14.3,10.0,15.0,11.9,1016.6
2015-02-24,1212,1212,11.4,-14.3,10.0,15.0,11.9,1016.6
2015-02-25,1229,1229,12.2,-1.0,10.8,40.0,13.3,1018.9
2015-02-25,1229,1229,12.2,-1.0,10.8,40.0,13.3,1018.9
2015-02-26,1295,1295,13.5,-7.8,12.1,22.0,16.2,1014.5
2015-02-26,1295,1295,13.5,-7.8,12.1,22.0,16.2,1014.5
2015-02-27,1300,1300,4.4,-20.0,1.1,15.0,14.4,1025.5
2015-02-27,1300,1300,4.4,-20.0,1.1,15.0,14.4,1025.5
2015-03-02,1300,1300,11.0,-13.9,10.0,16.0,9.0,1019.3
2015-03-02,1300,1300,11.0,-13.9,10.0,16.0,9.0,1019.3
2015-03-03,1297,1297,3.3,2.8,1.2,97.0,7.9,1012.3
2015-03-03,1297,1297,3.3,2.8,1.2,97.0,7.9,1012.3
2015-03-04,1297,1297,6.0,-15.9,2.2,19.0,21.2,1017.9
2015-03-04,1297,1297,6.0,-15.9,2.2,19.0,21.2,1017.9
2015-03-05,1288,1288,8.9,-10.1,7.7,25.0,7.9,1025.6
2015-03-05,1288,1288,8.9,-10.1,7.7,25.0,7.9,1025.6
2015-03-06,1272,1272,10.7,-4.9,9.2,33.0,11.5,1022.7
2015-03-06,1272,1272,10.7,-4.9,9.2,33.0,11.5,1022.7
2015-03-09,1286,1286,15.9,-9.9,15.0,16.0,17.6,1014.0
2015-03-09,1286,1286,15.9,-9.9,15.0,16.0,17.6,1014.0
2015-03-10,1286,1286,4.6,-26.9,0.8,8.0,18.4,1020.3
2015-03-10,1286,1286,4.6,-26.9,0.8,8.0,18.4,1020.3
2015-03-11,1275,1275,7.7,-12.1,4.2,23.0,23.0,1019.3
2015-03-11,1275,1275,7.7,-12.1,4.2,23.0,23.0,1019.3
2015-03-12,1246,1246,10.7,-18.6,9.4,11.0,10.4,1019.6
2015-03-12,1246,1246,10.7,-18.6,9.4,11.0,10.4,1019.6
2015-03-13,1241,1241,11.5,-1.6,10.4,40.0,10.1,1019.2
2015-03-13,1241,1241,11.5,-1.6,10.4,40.0,10.1,1019.2
2015-03-16,1248,1248,20.2,-2.8,20.2,21.0,8.3,1020.0
2015-03-16,1248,1248,20.2,-2.8,20.2,21.0,8.3,1020.0
2015-03-17,1253,1253,21.8,-2.8,21.8,19.0,15.5,1016.2
2015-03-17,1253,1253,21.8,-2.8,21.8,19.0,15.5,1016.2
2015-03-18,1260,1260,11.4,10.6,11.3,95.0,5.0,1010.7
2015-03-18,1260,1260,11.4,10.6,11.3,95.0,5.0,1010.7
2015-03-19,1257,1257,17.5,8.3,17.5,55.0,8.3,1013.8
2015-03-19,1257,1257,17.5,8.3,17.5,55.0,8.3,1013.8
2015-03-20,1239,1239,21.2,-0.1,21.2,24.0,9.4,1016.4
2015-03-20,1239,1239,21.2,-0.1,21.2,24.0,9.4,1016.4
2015-03-23,1261,1261,13.5,-20.2,12.0,8.0,16.9,1022.6
2015-03-23,1261,1261,13.5,-20.2,12.0,8.0,16.9,1022.6
2015-03-24,1261,1261,12.1,-16.5,10.4,12.0,15.8,1029.8
2015-03-24,1261,1261,12.1,-16.5,10.4,12.0,15.8,1029.8
2015-03-25,1250,1250,13.6,-6.6,12.2,24.0,16.9,1034.2
2015-03-25,1250,1250,13.6,-6.6,12.2,24.0,16.9,1034.2
2015-03-26,1297,1297,18.2,-6.5,18.2,18.0,9.0,1031.4
2015-03-26,1297,1297,18.2,-6.5,18.2,18.0,9.0,1031.4
2015-03-27,1283,1283,19.9,-13.9,19.9,9.0,11.2,1024.2
2015-03-27,1283,1283,19.9,-13.9,19.9,9.0,11.2,1024.2
2015-03-30,1283,1283,20.1,2.8,20.1,32.0,19.8,1019.5
2015-03-30,1283,1283,20.1,2.8,20.1,32.0,19.8,1019.5
2015-03-31,1286,1286,14.3,13.9,13.5,98.0,11.9,1017.0
2015-03-31,1286,1286,14.3,13.9,13.5,98.0,11.9,1017.0
2015-04-01,1283,1283,12.1,6.1,55.0,67.0,7.6,1016.4
2015-04-01,1283,1283,12.1,6.1,55.0,67.0,7.6,1016.4
2015-04-02,1303,1303,16.0,7.9,60.0,59.0,16.9,1010.9
2015-04-02,1303,1303,16.0,7.9,60.0,59.0,16.9,1010.9
2015-04-03,1271,1271,22.9,11.6,69.0,49.0,13.3,1003.8
2015-04-03,1271,1271,22.9,11.6,69.0,49.0,13.3,1003.8
2015-04-06,1283,1283,12.3,10.3,54.0,88.0,2.2,1017.0
2015-04-06,1283,1283,12.3,10.3,54.0,88.0,2.2,1017.0
2015-04-07,1283,1283,10.6,1.9,53.0,55.0,8.3,1024.0
2015-04-07,1283,1283,10.6,1.9,53.0,55.0,8.3,1024.0
2015-04-08,1283,1283,11.6,1.5,54.0,50.0,4.7,1026.2
2015-04-08,1283,1283,11.6,1.5,54.0,50.0,4.7,1026.2
2015-04-09,1334,1334,14.7,1.2,58.0,40.0,16.6,1024.2
2015-04-09,1334,1334,14.7,1.2,58.0,40.0,16.6,1024.2
2015-04-10,1338,1338,19.6,0.0,64.0,27.0,14.0,1020.2
2015-04-10,1338,1338,19.6,0.0,64.0,27.0,14.0,1020.2
2015-04-13,1321,1321,12.8,8.2,55.0,74.0,5.0,1015.4
2015-04-13,1321,1321,12.8,8.2,55.0,74.0,5.0,1015.4
2015-04-14,1317,1317,15.6,-1.0,59.0,32.0,16.9,1007.9
2015-04-14,1317,1317,15.6,-1.0,59.0,32.0,16.9,1007.9
2015-04-15,1317,1317,19.0,3.5,63.0,36.0,16.9,1008.3
2015-04-15,1317,1317,19.0,3.5,63.0,36.0,16.9,1008.3
2015-04-16,1354,1354,18.6,8.2,63.0,51.0,16.2,1008.5
2015-04-16,1354,1354,18.6,8.2,63.0,51.0,16.2,1008.5
2015-04-17,1326,1326,17.2,-4.1,61.0,23.0,7.9,1016.3
2015-04-17,1326,1326,17.2,-4.1,61.0,23.0,7.9,1016.3
2015-04-20,1334,1334,12.2,10.4,54.0,89.0,5.4,1005.8
2015-04-20,1334,1334,12.2,10.4,54.0,89.0,5.4,1005.8
2015-04-21,1346,1346,18.8,8.1,64.0,50.0,19.1,1016.0
2015-04-21,1346,1346,18.8,8.1,64.0,50.0,19.1,1016.0
2015-04-22,1344,1344,22.6,3.6,67.0,29.0,15.8,1016.3
2015-04-22,1344,1344,22.6,3.6,67.0,29.0,15.8,1016.3
2015-04-23,1363,1363,23.1,-1.1,67.0,20.0,11.2,1020.8
2015-04-23,1363,1363,23.1,-1.1,67.0,20.0,11.2,1020.8
2015-04-24,1342,1342,22.0,9.5,67.0,45.0,15.8,1018.4
2015-04-24,1342,1342,22.0,9.5,67.0,45.0,15.8,1018.4
2015-04-27,1341,1341,26.5,0.9,70.0,19.0,11.5,1016.4
2015-04-27,1341,1341,26.5,0.9,70.0,19.0,11.5,1016.4
2015-04-28,1341,1341,24.1,10.7,70.0,43.0,16.2,1014.6
2015-04-28,1341,1341,24.1,10.7,70.0,43.0,16.2,1014.6
2015-04-29,1336,1336,16.5,15.8,62.0,96.0,6.1,1013.8
2015-04-29,1336,1336,16.5,15.8,62.0,96.0,6.1,1013.8
2015-04-30,1332,1332,20.7,13.1,67.0,62.0,16.6,1014.0
2015-04-30,1332,1332,20.7,13.1,67.0,62.0,16.6,1014.0
2015-05-04,1330,1330,25.3,-5.1,68.0,13.0,17.3,1005.9
2015-05-04,1330,1330,25.3,-5.1,68.0,13.0,17.3,1005.9
2015-05-06,1341,1341,20.4,7.0,65.0,42.0,11.2,1012.1
2015-05-06,1341,1341,20.4,7.0,65.0,42.0,11.2,1012.1
2015-05-07,1309,1309,23.8,3.6,68.0,27.0,15.5,1012.1
2015-05-07,1309,1309,23.8,3.6,68.0,27.0,15.5,1012.1
2015-05-08,1318,1318,23.8,4.1,68.0,28.0,18.7,1013.0
2015-05-08,1318,1318,23.8,4.1,68.0,28.0,18.7,1013.0
2015-05-11,1308,1308,19.6,9.4,65.0,52.0,14.8,1015.7
2015-05-11,1308,1308,19.6,9.4,65.0,52.0,14.8,1015.7
2015-05-12,1322,1322,19.7,6.0,64.0,41.0,15.8,1003.0
2015-05-12,1322,1322,19.7,6.0,64.0,41.0,15.8,1003.0
2015-05-13,1322,1322,25.3,7.4,70.0,32.0,19.1,1007.4
2015-05-13,1322,1322,25.3,7.4,70.0,32.0,19.1,1007.4
2015-05-14,1322,1322,24.6,17.0,73.0,63.0,10.8,1009.7
2015-05-14,1322,1322,24.6,17.0,73.0,63.0,10.8,1009.7
2015-05-15,1322,1322,21.2,16.9,69.0,77.0,16.6,1009.2
2015-05-15,1322,1322,21.2,16.9,69.0,77.0,16.6,1009.2
2015-05-18,1374,1374,14.2,13.8,58.0,98.0,5.0,1006.0
2015-05-18,1374,1374,14.2,13.8,58.0,98.0,5.0,1006.0
2015-05-19,1388,1388,25.0,15.3,72.0,55.0,13.7,1005.8
2015-05-19,1388,1388,25.0,15.3,72.0,55.0,13.7,1005.8
2015-05-20,1385,1385,24.9,1.0,69.0,21.0,12.6,1006.4
2015-05-20,1385,1385,24.9,1.0,69.0,21.0,12.6,1006.4
2015-05-21,1389,1389,26.0,8.4,71.0,33.0,11.2,1013.4
2015-05-21,1389,1389,26.0,8.4,71.0,33.0,11.2,1013.4
2015-05-22,1386,1386,26.0,8.0,71.0,32.0,20.2,1013.6
2015-05-22,1386,1386,26.0,8.0,71.0,32.0,20.2,1013.6
2015-05-26,1434,1434,32.7,3.5,76.0,16.0,12.6,1009.5
2015-05-26,1434,1434,32.7,3.5,76.0,16.0,12.6,1009.5
2015-05-27,1438,1438,29.9,9.9,75.0,29.0,14.4,1010.3
2015-05-27,1438,1438,29.9,9.9,75.0,29.0,14.4,1010.3
2015-05-28,1438,1438,29.7,2.8,73.0,18.0,13.7,1009.1
2015-05-28,1438,1438,29.7,2.8,73.0,18.0,13.7,1009.1
2015-05-29,1466,1466,29.6,8.6,74.0,27.0,13.0,1007.1
2015-05-29,1466,1466,29.6,8.6,74.0,27.0,13.0,1007.1
2015-06-01,1617,1617,27.0,14.3,74.0,46.0,13.3,1010.1
2015-06-01,1617,1617,27.0,14.3,74.0,46.0,13.3,1010.1
2015-06-02,1744,1744,24.8,17.0,73.0,62.0,12.6,1008.9
2015-06-02,1744,1744,24.8,17.0,73.0,62.0,12.6,1008.9
2015-06-03,1744,1744,27.2,9.5,72.0,33.0,17.6,1005.2
2015-06-03,1744,1744,27.2,9.5,72.0,33.0,17.6,1005.2
2015-06-04,1789,1789,27.4,8.2,72.0,30.0,19.8,1010.4
2015-06-04,1789,1789,27.4,8.2,72.0,30.0,19.8,1010.4
2015-06-05,1812,1812,15.3,12.7,59.0,85.0,4.7,1006.4
